OrderID,OrderDate,Region_City_Country,Channel,PromotionName,ProductName,Manufacturer,Category_SubCategory,UnitCost,Price,OrderQty,Row_Id
6993,09-02-2018,"North America,North Harford,United States",Catalog,north america spring promotion,Contoso KSU-less key system M38 White,"Contoso, Ltd",Cell phones-Home & Office Phones,12.67885912,26.99,18,19824
6994,10-02-2018,"North America,North Harford,United States",Catalog,north america spring promotion,Adventure Works CRT15 E101 White,Adventure Works,Computers-Monitors,18.20760025,90,9,18770
7004,11-02-2018,"North America,North Harford,United States",Catalog,no discount,Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",Cell phones-Home & Office Phones,24.36120893,35.99,40,18771
7423,12-02-2018,"North America,North Harford,United States",Catalog,north america spring promotion,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Cell phones-Home & Office Phones,6.705211037,16.99,18,23059
941,13-02-2018,"North America,North Harford,United States",Catalog,north america spring promotion,SV Keyboard E90 Black,Southridge Video,Computers-Computers Accessories,6.763402323,41.73,18,23060
7048,14-02-2018,"North America,North Harford,United States",Catalog,north america back-to-school promotion,A. Datum SLR-like Digital Camera M400 Silver,A. Datum Corporation,Cameras and camcorders -Digital Cameras,103.3018986,196.9,24,23061
930,15-02-2018,"North America,North Harford,United States",Catalog,no discount,Proseware CRT19 E201 White,"Proseware, Inc.",Computers-Monitors,64.53851232,69,10,19515
7062,16-02-2018,"North America,North Harford,United States",Catalog,north america spring promotion,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",12.31525573,13.89,36,770
510,17-02-2018,"North America,North Harford,United States",Catalog,no discount,WWI LCD17W E200 White,Wide World Importers,Computers-Monitors,104.9366189,129,40,771
7561,18-02-2018,"Europe,Nice,France",Store,no discount,"Adventure Works 20"" CRT TV E15 White",Adventure Works,TV and Video-Televisions,11.63109195,169.99,5,5059
78,19-02-2018,"Europe,Nice,France",Store,european holiday promotion,WWI Projector 720p LCD56 Black,Wide World Importers,Computers-Projectors & Screens,109.2053181,699,8,5061
392,20-02-2018,"Europe,Nice,France",Store,european back-to-scholl promotion,SV 8xDVD E130 Black,Southridge Video,TV and Video-VCD & DVD,38.66423779,56.9,4,22180
946,21-02-2018,"Asia,Ashgabat,Turkmenistan",Store,asian spring promotion,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Cell phones-Home & Office Phones,14.65472147,16.99,4,23504
153,22-02-2018,"Asia,Bangkok,Thailand",Store,no discount,Contoso DVD Recorder L230 Grey,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",98.61595533,219,12,23503
581,23-02-2018,"North America,Port Washington,United States",Store,north america holiday promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Computers-Laptops,422.0840844,699,13,24512
1356,24-02-2018,"Asia,Beijing,China",Store,asian holiday promotion,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Audio-Bluetooth Headphones,18.3506463,40.55,26,19168
1042,25-02-2018,"North America,Holyoke,United States",Store,north america back-to-school promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Computers-Laptops,273.4972903,699,12,19169
1379,26-02-2018,"Europe,Edinburgh,United Kingdom",Store,european back-to-scholl promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Computers-Laptops,197.0622735,699,9,25624
7032,27-02-2018,"Europe,Edinburgh,United Kingdom",Store,european holiday promotion,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Cell phones-Home & Office Phones,1.402049228,16.99,4,25625
7092,28-02-2018,"North America,Waterbury,United States",Store,no discount,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,144.3786597,178,5,21223
508,01-03-2018,"Asia,Bishkek,Kyrgyzstan",Store,no discount,Contoso KSU-less key system M38 White,"Contoso, Ltd",Cell phones-Home & Office Phones,12.35442655,26.99,10,23302
7154,02-03-2018,"North America,Lafayette,United States",Store,no discount,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,28.68036112,178,10,23303
1538,03-03-2018,"Asia,Busan,South Korea",Store,asian spring promotion,WWI 2GB Spy Video Recorder Pen M300 Black,Wide World Importers,Audio-Recording Pen,26.02733919,181,9,5302
7346,04-03-2018,"North America,Buffalo,United States",Store,north america back-to-school promotion,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,175.6819064,178,6,18853
7075,05-03-2018,"Asia,Canberra,Australia",Store,asian spring promotion,Proseware LCD17W E202 Black,"Proseware, Inc.",Computers-Monitors,25.04067453,129,4,18852
7103,06-03-2018,"North America,Wheat Ridge,United States",Store,no discount,Contoso Expandable 4-Handset Cordless Phone System M206 White,"Contoso, Ltd",Cell phones-Home & Office Phones,4.42790516,43.81,10,18032
7100,07-03-2018,"North America,Virginia Beach,United States",Store,no discount,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Cell phones-Smart phones & PDAs ,212.2179486,310,10,18033
155,08-03-2018,"North America,Virginia Beach,United States",Store,no discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Computers-Printers, Scanners & Fax",17.64879598,229,10,18034
7483,09-03-2018,"Asia,Hong Kong,China",Store,asian spring promotion,Contoso 8GB Super-Slim MP3/Video Player M800 White,"Contoso, Ltd",Audio-MP4&MP3,70.53422766,109.95,9,20641
7060,10-03-2018,"Asia,Hong Kong,China",Store,asian holiday promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,7.417507292,165,13,25111
808,11-03-2018,"North America,Fall City,United States",Store,north america back-to-school promotion,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Cell phones-Smart phones & PDAs ,245.2502361,310,12,19159
7081,12-03-2018,"Asia,Islamabad,Pakistan",Store,asian spring promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Computers-Printers, Scanners & Fax",8.46306127,229,18,19158
7046,13-03-2018,"Asia,Islamabad,Pakistan",Store,no discount,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White,"Contoso, Ltd",Computers-Computers Accessories,18.42650707,33.9,6,18261
7053,14-03-2018,"Asia,Islamabad,Pakistan",Store,asian summer promotion,Contoso Projector 720p M620 Black,"Contoso, Ltd",Computers-Projectors & Screens,636.3031992,699,12,18262
7147,15-03-2018,"Asia,Islamabad,Pakistan",Store,asian spring promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,116.4447604,165,4,23481
1402,16-03-2018,"Asia,Islamabad,Pakistan",Store,no discount,NT Wireless Bluetooth Stereo Headphones E102 White,Northwind Traders,Audio-Bluetooth Headphones,29.34586388,47.95,12,23482
7240,17-03-2018,"Asia,Kolkata,India",Store,asian holiday promotion,NT Wireless Bluetooth Stereo Headphones E302 White,Northwind Traders,Audio-Bluetooth Headphones,15.8994852,40.55,26,480
1528,18-03-2018,"Europe,Saint Petersburg,Russia",Store,european spring promotion,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Cell phones-Smart phones & PDAs ,146.6274692,310,12,22784
6991,19-03-2018,"Europe,Saint Petersburg,Russia",Store,european holiday promotion,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum Corporation,Cameras and camcorders -Digital Cameras,102.5063327,290,8,18480
1168,20-03-2018,"Asia,Shanghai,China",Store,asian spring promotion,Fabrikam SLR Camera X149 Blue,"Fabrikam, Inc.",Cameras and camcorders -Digital SLR Cameras,333.3080719,627,18,2408
627,21-03-2018,"Asia,Mumbai,India",Store,asian spring promotion,WWI Projector 720p LCD56 Black,Wide World Importers,Computers-Projectors & Screens,59.8070404,699,9,1595
585,22-03-2018,"North America,Green Bay,United States",Store,no discount,Contoso 4GB Flash MP3 Player E401 Blue,"Contoso, Ltd",Audio-MP4&MP3,29.9977632,77.68,20,20408
1096,23-03-2018,"North America,Green Bay,United States",Store,north america back-to-school promotion,Contoso 16GB New Generation MP5 Player M1650 Pink,"Contoso, Ltd",Audio-MP4&MP3,78.31000172,232,12,19595
6984,24-03-2018,"Asia,New Delhi,India",Store,no discount,"Adventure Works 52"" LCD HDTV X790W Black",Adventure Works,TV and Video-Televisions,215.6133959,1592.2,10,19107
7324,25-03-2018,"Asia,New Delhi,India",Store,asian summer promotion,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,Audio-Recording Pen,157.2742115,156,12,19108
7094,26-03-2018,"North America,Lewisville,United States",Store,north america back-to-school promotion,The Phone Company PDA Phone 3.5 inches M320 Silver,The Phone Company,Cell phones-Smart phones & PDAs ,22.85101871,299,12,20760
6997,27-03-2018,"North America,Lewisville,United States",Store,no discount,Contoso In front of Centrex L15 Black,"Contoso, Ltd",Cell phones-Home & Office Phones,1.377286594,46.99,10,24627
7125,28-03-2018,"North America,Lewisville,United States",Store,no discount,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,Wide World Importers,Audio-Bluetooth Headphones,149.5118991,249.99,10,18278
1451,29-03-2018,"Asia,Osaka,Japan",Store,no discount,Contoso 4GB Flash MP3 Player E401 Silver,"Contoso, Ltd",Audio-MP4&MP3,49.03649669,77.68,24,24794
7066,30-03-2018,"Asia,Shanghai,China",Store,asian summer promotion,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Computers-Desktops,162.7989935,349,24,20401
7442,31-03-2018,"Europe,Dublin,Ireland",Store,no discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Computers-Printers, Scanners & Fax",80.94977129,229,10,20400
7188,01-04-2018,"Asia,Singapore,Singapore",Store,asian spring promotion,Contoso 4GB Portable MP3 Player M450 Yellow,"Contoso, Ltd",Audio-MP4&MP3,59.65241543,95.95,9,3392
7565,02-04-2018,"North America,Berthoud,United States",Store,no discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Computers-Printers, Scanners & Fax",38.99936655,229,10,3393
272,03-04-2018,"North America,Berthoud,United States",Store,north america back-to-school promotion,Contoso DVD Recorder L230 Grey,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",113.3011695,219,12,3394
127,04-04-2018,"North America,Oswego,United States",Store,north america spring promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Computers-Printers, Scanners & Fax",146.5224367,229,9,21392
1483,05-04-2018,"Europe,Landstuhl,Germany",Store,european holiday promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Computers-Printers, Scanners & Fax",23.34330005,229,8,21393
1371,06-04-2018,"Europe,Landstuhl,Germany",Store,european spring promotion,Contoso Screen 100in E010 Black,"Contoso, Ltd",Computers-Projectors & Screens,46.40385901,190,6,19073
841,07-04-2018,"North America,Queens,United States",Store,north america back-to-school promotion,Contoso 4GB Flash MP3 Player E401 White,"Contoso, Ltd",Audio-MP4&MP3,30.3574034,77.68,6,22401
7113,08-04-2018,"North America,Queens,United States",Store,north america back-to-school promotion,Fabrikam Laptop19W M9800 Black,"Fabrikam, Inc.",Computers-Laptops,409.5590453,1199,12,21281
7091,09-04-2018,"Asia,Tokyo,Japan",Store,asian holiday promotion,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue","Fabrikam, Inc.",Cameras and camcorders -Camcorders,248.4394277,633,13,21282
7107,10-04-2018,"North America,San Antonio,United States",Store,north america holiday promotion,Contoso 8GB Clock & Radio MP3 Player X850 Black,"Contoso, Ltd",Audio-MP4&MP3,77.45055629,299.23,13,20919
1009,11-04-2018,"Asia,Yerevan,Armenia",Store,no discount,Contoso 8GB MP3 Player new model M820 Black,"Contoso, Ltd",Audio-MP4&MP3,51.51487203,134,10,22223
1095,12-04-2018,"Europe,Athens,Greece",Store,european holiday promotion,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Wide World Importers,Audio-Bluetooth Headphones,44.73484445,115,8,22224
7098,13-04-2018,"Europe,Koln,Germany",Store,european spring promotion,A. Datum All in One Digital Camera M200 Grey,A. Datum Corporation,Cameras and camcorders -Digital Cameras,161.8856414,188,12,23853
7028,14-04-2018,"Europe,Koln,Germany",Store,european holiday promotion,Contoso Mouse Lock Bundle E200 Black,"Contoso, Ltd",Computers-Computers Accessories,8.206875362,12.95,4,25449
761,15-04-2018,"Europe,Koln,Germany",Store,european spring promotion,NT Wireless Bluetooth Stereo Headphones E102 Silver,Northwind Traders,Audio-Bluetooth Headphones,35.47838691,47.95,6,25450
942,16-04-2018,"Europe,Bucharest,Romania",Store,no discount,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",Audio-MP4&MP3,35.66587307,299.23,10,22598
287,17-04-2018,"North America,Beaumont,United States",Store,north america back-to-school promotion,Adventure Works LCD24W X300 White,Adventure Works,Computers-Monitors,219.6815196,869,12,24638
320,18-04-2018,"North America,Norfolk,United States",Store,north america spring promotion,Adventure Works LCD24W X300 White,Adventure Works,Computers-Monitors,113.8273379,869,9,24639
1423,19-04-2018,"Europe,Copenhagen,Denmark",Store,european holiday promotion,NT Wireless Bluetooth Stereo Headphones M402 Silver,Northwind Traders,Audio-Bluetooth Headphones,19.11613762,99.99,8,20693
1639,20-04-2018,"North America,Greenville,United States",Store,north america spring promotion,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,Computers-Desktops,291.0973565,499.9,9,24471
7115,21-04-2018,"Europe,Knotty Ash,United Kingdom",Store,european holiday promotion,"A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,Cameras and camcorders -Digital SLR Cameras,191.0259722,588,8,21570
7058,22-04-2018,"Europe,Knotty Ash,United Kingdom",Store,european holiday promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",Cell phones-Cell phones Accessories,3.220709753,4.74,80,19104
1084,23-04-2018,"Europe,Knotty Ash,United Kingdom",Store,european holiday promotion,Proseware CRT19 E201 White,"Proseware, Inc.",Computers-Monitors,37.26955457,69,16,18428
7480,24-04-2018,"North America,Key West,United States",Store,north america back-to-school promotion,WWI Desktop PC1.80 E1800 White,Wide World Importers,Computers-Desktops,63.55322899,229.9,24,21739
7194,25-04-2018,"Europe,Koln,Germany",Store,no discount,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",Audio-MP4&MP3,49.24666433,299.23,10,22355
390,26-04-2018,"Europe,Koln,Germany",Store,european back-to-scholl promotion,SV 8xDVD E130 Black,Southridge Video,TV and Video-VCD & DVD,38.91831409,56.9,4,22356
234,27-04-2018,"Europe,Lancashire,United Kingdom",Store,no discount,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Cell phones-Home & Office Phones,14.30186413,16.99,5,25351
1493,28-04-2018,"Europe,West Yorkshire,United Kingdom",Store,no discount,Contoso 8GB MP3 Player new model M820 White,"Contoso, Ltd",Audio-MP4&MP3,26.51485806,134,10,19988
7153,29-04-2018,"Europe,West Yorkshire,United Kingdom",Store,no discount,NT Wireless Bluetooth Stereo Headphones E302 Silver,Northwind Traders,Audio-Bluetooth Headphones,9.992926542,40.55,10,25813
827,30-04-2018,"Europe,Milan,Italy",Store,no discount,Contoso 8GB Clock & Radio MP3 Player X850 Blue,"Contoso, Ltd",Audio-MP4&MP3,22.15649511,299.23,10,23153
20,01-05-2018,"Europe,Moscow,Russia",Store,no discount,WWI 1GBPulse Smart pen E50 Black,Wide World Importers,Audio-Recording Pen,73.91865107,149.95,20,23862
7102,02-05-2018,"North America,Rochester,United States",Store,north america spring promotion,Adventure Works CRT17 E105 White,Adventure Works,Computers-Monitors,1.023416976,59,18,23863
194,03-05-2018,"North America,Rochester,United States",Store,north america spring promotion,Contoso KSU-less key system M38 White,"Contoso, Ltd",Cell phones-Home & Office Phones,5.821351501,26.99,9,19694
7035,04-05-2018,"North America,Rochester,United States",Store,no discount,Contoso Screen 100in E010 Black,"Contoso, Ltd",Computers-Projectors & Screens,14.36269955,190,5,19695
7132,05-05-2018,"Europe,Nizhny Novgorod,Russia",Store,european spring promotion,SV DVD Movies E100 Yellow,Southridge Video,"Music, Movies and Audio Books-Movie DVD",6.25961428,12.99,6,20851
